source,target,topic,similarity,heuristic_relation,relation_label,source_stance,target_stance,source_sentence,target_sentence
429,489,school uniforms,0.7653998136520386,support,,contra,contra,"Chiar și cu aceste statistici convingătoare, totuși, există și alte statistici care susțin că uniformele nu sunt atât de benefice pe cât sunt încurajați să creadă administratorii școlii și părinții.",O carte din 2004 susține că uniformele nu îmbunătățesc siguranța școlii sau disciplina academică.
429,441,school uniforms,0.743471622467041,support,,contra,contra,"Chiar și cu aceste statistici convingătoare, totuși, există și alte statistici care susțin că uniformele nu sunt atât de benefice pe cât sunt încurajați să creadă administratorii școlii și părinții.","Din nou, dacă era nevoie de mai multă disciplină, cum beneficiază uniformele școlare?"
429,480,school uniforms,0.7423139810562134,support,,contra,contra,"Chiar și cu aceste statistici convingătoare, totuși, există și alte statistici care susțin că uniformele nu sunt atât de benefice pe cât sunt încurajați să creadă administratorii școlii și părinții.","Dar, conform rapoartelor publicate, unii studenți nu au fost la fel de receptivi la idee; un elev de liceu a spus că o politică obligatorie privind uniforma școlară ar fi „îngrozitoare” și ar cauza doar mai multe probleme."
430,437,school uniforms,0.6579806804656982,support,,contra,contra,"Multe fete, de exemplu, nu le place să poarte fuste sau rochii, ceea ce necesită majoritatea uniformelor fetelor.","În plus, oponenții susțin că uniformele ar putea să nu fie confortabile pentru toți elevii, ceea ce va limita învățarea, deoarece studenții își fac griji pentru aspectul lor."
420,430,school uniforms,0.6571476459503174,support,,contra,contra,"Uniformele școlare pot fi urâte și/sau nemăgulitoare, iar nevoia de a purta ceva neatractiv sau nemăgulitor nu este bună pentru imaginea de sine a elevilor.","Multe fete, de exemplu, nu le place să poarte fuste sau rochii, ceea ce necesită majoritatea uniformelor fetelor."
367,431,school uniforms,0.7286184430122375,attack,,pro,contra,"Ideea unei uniforme școlare este ca elevii să poarte uniforma la școală, dar să nu poarte uniforma, să zicem, la o discotecă sau la alte evenimente în afara școlii.","Uniformele pot lucra pentru ofițeri de poliție, soldați și neo-naziști, dar nu au loc în școli."
432,471,school uniforms,0.7709195017814636,support,,contra,contra,"Concluzia lor a fost: „Utilizarea uniformelor elevilor nu a fost corelată semnificativ cu niciuna dintre variabilele angajamentului școlar, cum ar fi absenteismul, comportamentul sau consumul de substanțe (droguri).","Din rezultate, cercetătorii au putut concluziona că studenții care purtau uniforme nu au avut nicio diferență semnificativă în pregătirea academică sau atitudinile proșcolare decât alți studenți."
432,491,school uniforms,0.7530096173286438,support,,contra,contra,"Concluzia lor a fost: „Utilizarea uniformelor elevilor nu a fost corelată semnificativ cu niciuna dintre variabilele angajamentului școlar, cum ar fi absenteismul, comportamentul sau consumul de substanțe (droguri).",Brunsma a concluzionat că nu există o corelație pozitivă între uniforme și siguranța școlară sau performanța școlară.
432,445,school uniforms,0.7011736631393433,support,,contra,contra,"Concluzia lor a fost: „Utilizarea uniformelor elevilor nu a fost corelată semnificativ cu niciuna dintre variabilele angajamentului școlar, cum ar fi absenteismul, comportamentul sau consumul de substanțe (droguri).","Studiul de la Universitatea Notre Dame infirmă, de asemenea, afirmațiile conform cărora uniformele îmbunătățesc disciplina: „Descoperirile noastre indică faptul că uniformele studenților nu au niciun efect direct asupra... problemelor de comportament” (Brunsma și Rockquemore 1)."
435,441,school uniforms,0.7392151355743408,support,,contra,contra,"Dacă siguranța a fost într-adevăr o problemă importantă, atunci de ce profesorii, personalul de întreținere și părinții vizitatori nu sunt obligați să poarte uniform uniformă școlară?","Din nou, dacă era nevoie de mai multă disciplină, cum beneficiază uniformele școlare?"
435,489,school uniforms,0.7226399183273315,support,,contra,contra,"Dacă siguranța a fost într-adevăr o problemă importantă, atunci de ce profesorii, personalul de întreținere și părinții vizitatori nu sunt obligați să poarte uniform uniformă școlară?",O carte din 2004 susține că uniformele nu îmbunătățesc siguranța școlii sau disciplina academică.
435,480,school uniforms,0.7012502551078796,support,,contra,contra,"Dacă siguranța a fost într-adevăr o problemă importantă, atunci de ce profesorii, personalul de întreținere și părinții vizitatori nu sunt obligați să poarte uniform uniformă școlară?","Dar, conform rapoartelor publicate, unii studenți nu au fost la fel de receptivi la idee; un elev de liceu a spus că o politică obligatorie privind uniforma școlară ar fi „îngrozitoare” și ar cauza doar mai multe probleme."
436,437,school uniforms,0.7622890472412109,support,,contra,contra,"În loc să te ajute, uniforma ta poate chiar să te împiedice să înveți.","În plus, oponenții susțin că uniformele ar putea să nu fie confortabile pentru toți elevii, ceea ce va limita învățarea, deoarece studenții își fac griji pentru aspectul lor."
436,458,school uniforms,0.6804271340370178,support,,contra,contra,"În loc să te ajute, uniforma ta poate chiar să te împiedice să înveți.",Este evident că sunt multe lucruri pe care le poți spune împotriva uniformelor școlare .
417,436,school uniforms,0.6583460569381714,support,,contra,contra,"Pur și simplu, uniformele sunt în general antipatice!","În loc să te ajute, uniforma ta poate chiar să te împiedice să înveți."
437,480,school uniforms,0.7789052724838257,support,,contra,contra,"În plus, oponenții susțin că uniformele ar putea să nu fie confortabile pentru toți elevii, ceea ce va limita învățarea, deoarece studenții își fac griji pentru aspectul lor.","Dar, conform rapoartelor publicate, unii studenți nu au fost la fel de receptivi la idee; un elev de liceu a spus că o politică obligatorie privind uniforma școlară ar fi „îngrozitoare” și ar cauza doar mai multe probleme."
437,489,school uniforms,0.7345120310783386,support,,contra,contra,"În plus, oponenții susțin că uniformele ar putea să nu fie confortabile pentru toți elevii, ceea ce va limita învățarea, deoarece studenții își fac griji pentru aspectul lor.",O carte din 2004 susține că uniformele nu îmbunătățesc siguranța școlii sau disciplina academică.
439,457,school uniforms,0.6933853626251221,support,,contra,contra,"Uniformele fac parte dintr-o mentalitate care nu protejează copiii, dar care îi face pe copii predispuși să fie abuzați.","Cred că nu ar trebui să mai purtăm uniforme, copiii nu au libertatea de a purta ceea ce își doresc și uniformele costă uneori mai mult decât ceea ce vor familiile să plătească doar o uniformă!"
439,450,school uniforms,0.6844266653060913,support,,contra,contra,"Uniformele fac parte dintr-o mentalitate care nu protejează copiii, dar care îi face pe copii predispuși să fie abuzați.","Aceiași copii vor fi hărțuiți, indiferent dacă școala are uniforme sau nu."
439,493,school uniforms,0.6760196685791016,support,,contra,contra,"Uniformele fac parte dintr-o mentalitate care nu protejează copiii, dar care îi face pe copii predispuși să fie abuzați.",Uniformele școlare de astăzi par mai degrabă o măsură punitivă menită să le refuze elevilor dreptul la libertatea de exprimare și la individualitate.
440,477,school uniforms,0.7131792902946472,support,,contra,contra,Uniformele pot fi mai scumpe pentru o familie care cumpără din magazinele second-hand sau care se bazează pe haine de la prieteni și familie .,Unele familii se plâng de povara financiară a achiziționării de uniforme pe lângă alte haine ale copiilor lor.
440,446,school uniforms,0.6824524402618408,support,,contra,contra,Uniformele pot fi mai scumpe pentru o familie care cumpără din magazinele second-hand sau care se bazează pe haine de la prieteni și familie .,S-ar putea să ajungă să poarte încă haine de la frații mai mari sau haine decolorate de la magazinul de caritate.
384,441,school uniforms,0.751645565032959,attack,,pro,contra,"Ei cred că elevii se simt mai profesioniști și simt că aparțin ceva atunci când poartă uniforme școlare, încurajându-i ca urmare să se comporte în consecință.","Din nou, dacă era nevoie de mai multă disciplină, cum beneficiază uniformele școlare?"
367,442,school uniforms,0.7143717408180237,attack,,pro,contra,"Ideea unei uniforme școlare este ca elevii să poarte uniforma la școală, dar să nu poarte uniforma, să zicem, la o discotecă sau la alte evenimente în afara școlii.",Unele uniforme sunt confecționate din țesături neplăcute care te vor face să te mâncărimi de la prima clasă la ultima clasă.
442,458,school uniforms,0.6841713190078735,support,,contra,contra,Unele uniforme sunt confecționate din țesături neplăcute care te vor face să te mâncărimi de la prima clasă la ultima clasă.,Este evident că sunt multe lucruri pe care le poți spune împotriva uniformelor școlare .
419,442,school uniforms,0.6838333606719971,support,,contra,contra,"Dacă te gândești la când erai copil, îți vei aminti că cei mai mulți dintre noi uram să purtăm uniforma școlară.",Unele uniforme sunt confecționate din țesături neplăcute care te vor face să te mâncărimi de la prima clasă la ultima clasă.
429,443,school uniforms,0.717815637588501,support,,contra,contra,"Chiar și cu aceste statistici convingătoare, totuși, există și alte statistici care susțin că uniformele nu sunt atât de benefice pe cât sunt încurajați să creadă administratorii școlii și părinții.","În ciuda afirmațiilor susținute de susținători că uniformele îmbunătățesc performanța academică, nu există date empirice care să valideze aceste afirmații."
444,493,school uniforms,0.6785850524902344,support,,contra,contra,"Ei au mers chiar până la a invocă o încălcare a libertăţii religioase , susţinând că renunţarea la uniforme pe motive de religie a permis şcolii să ierarhească validitatea anumitor religii .",Uniformele școlare de astăzi par mai degrabă o măsură punitivă menită să le refuze elevilor dreptul la libertatea de exprimare și la individualitate.
